4143,2169,171,24
706,1714,868,41
2481,1716,2202,30
1652,2826,1736,30
537,4296,48,28
2062,3381,1732,34
3197,2077,3184,9
81,1091,4095,3
3963,135,2481,22
93,930,167,22
171,1716,868,26
3381,48,2830,38
3596,3418,2506,33
1306,1736,3197,1
2039,706,4371,12
2194,1675,4095,1
3381,167,2202,23
3963,1716,1306,20
4371,269,48,40
3692,1652,1675,13
3596,706,537,13
2115,2077,1736,2
967,135,4143,26
2194,3352,1714,19
930,3381,3596,23
1716,2077,48,33
1675,1259,4247,28
3184,1652,81,6
3418,2039,2040,21
1864,167,4174,0
2062,269,93,29
4095,2115,171,19
4247,2202,1714,28
4174,930,81,10
967,3197,269,12
2830,2194,3963,16
167,2115,3692,12
3184,2040,135,6
3418,1732,3352,27
1091,868,2826,46
1714,1259,2115,26
4143,706,269,33
2039,93,2077,21
868,1306,4296,26
4174,4247,3352,3
4371,1716,1732,23
3418,2481,2062,58
2169,167,1091,39
3184,4095,930,13
706,2830,1259,25
4371,4174,2826,24
4247,1091,2115,15
93,537,868,42
2062,3596,1864,17
2506,2194,171,24
135,1306,167,35
2481,1259,4143,45
1675,2062,3184,31
4095,2169,4296,39
3418,537,1306,24
4174,269,3381,6
3352,2040,48,12
2039,3692,868,51
967,1732,2830,49
2506,3381,4095,17
4296,2077,4371,0
2169,3692,48,57
1716,2826,3596,54
3197,2830,4143,38
135,4174,1732,53
1736,81,1864,18
967,1091,1259,30
2826,1675,2830,20
2506,4247,1306,53
2077,135,81,9
1091,171,3963,1
1732,2040,1652,6
1714,1864,3197,11
930,1259,2202,29
967,537,1736,53
4143,1652,2194,11
1714,2040,3596,27
868,3963,48,33
81,2039,4247,29
1864,3692,2506,21
4296,2481,93,27
2062,1259,1736,53
2202,3184,2169,62
3352,2506,93,20
4371,2830,135,0
930,1675,2039,15
967,3418,167,35
2115,3963,4174,0
269,3692,4247,14
2040,2194,1864,10
3596,1306,1259,24
2202,2115,2826,17
4247,4143,1732,35
4296,1864,3184,3
967,81,2169,25
1259,3352,3692,11
4174,1652,1714,12
2040,269,1091,19
2062,2077,537,23
1259,3184,2826,25
2830,3418,2169,36
3197,4247,93,17
4174,171,2040,12
930,2062,4296,21
1091,2506,2039,24
1732,4095,1864,17
81,868,2481,54
4371,3197,2202,7
1306,706,3692,0
2169,2826,135,70
537,2506,1732,22
4296,4143,1714,15
2481,1091,2194,31
3963,3352,967,27
868,2830,1736,15
1652,1716,4296,9
2169,2077,1864,39
1675,1306,4143,23
171,1259,4371,18
706,93,4095,9
3596,2481,1736,38
537,2039,3381,21
2062,2506,48,24
930,1864,967,51
3692,2202,2194,27
3596,1652,2830,12
3184,1736,3381,34
4095,3963,2040,0
2826,2506,3197,42
48,171,81,15
537,1675,135,14
1652,3963,269,0
4296,1732,3197,6
4143,3418,81,26
1714,2077,3692,32
2481,2040,3381,40
1675,2169,1736,58
967,2202,48,49
2039,3352,1716,24
2077,706,1652,3
93,2115,4371,15
2194,2826,930,41
1864,4247,171,12
2506,1714,167,29
1716,1736,135,37
3197,3963,81,0
2202,1091,3596,12
3418,706,1675,39
1652,167,3352,9
3184,1714,2039,60
2115,269,2194,35
537,4247,2481,52
171,2062,1306,27
93,3963,2202,18
2040,868,930,22
706,3184,3352,31
2039,3596,2194,39
3418,4296,269,33
3381,4143,1716,18
868,2169,2115,33
2062,4095,167,32
93,48,4174,34
4371,3692,2481,52
3381,2115,135,9
2826,171,167,62
1675,2077,1732,17
967,706,4174,33
930,3352,2830,28
1306,4371,4095,7
1716,269,537,54
3197,1091,3418,18
